timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
4723996903991,0.29031372,2.1990051,7.618347,0.18870544,0.13449097,0.317688,3.9001465,17.150879,-54.092407,
4724001939392,0.28230286,2.2489777,7.446457,0.15234375,0.112457275,0.29197693,3.9001465,17.150879,-54.092407,
4724006974792,0.16802979,2.212677,7.460861,0.112350464,0.09347534,0.26306152,3.9001465,17.150879,-54.092407,
4724012010192,-0.07040405,2.0867615,7.5740356,0.061645508,0.0738678,0.22920227,3.9001465,17.150879,-54.092407,
4724017045593,-0.31632996,1.9271393,7.7393646,0.011764526,0.05871582,0.19789124,3.7780762,17.271423,-53.025818,
4724022080993,-0.5483856,1.7666931,7.9687653,-0.03466797,0.0463562,0.17192078,3.7780762,17.271423,-53.025818,
4724027116394,-0.7799835,1.5644989,8.307648,-0.07185364,0.027740479,0.15541077,3.7780762,17.271423,-53.025818,
4724032151794,-0.90086365,1.3754425,8.552292,-0.09429932,2.4414063E-4,0.15278625,3.7780762,17.271423,-53.025818,
4724037187194,-0.9230957,1.2994232,8.653076,-0.09976196,-0.030914307,0.15917969,3.6056519,17.93518,-53.89862,
4724042222595,-0.8932495,1.3457184,8.661072,-0.08811951,-0.065826416,0.17747498,3.6056519,17.93518,-53.89862,
4724047257995,-0.7924957,1.4159851,8.446945,-0.07084656,-0.09649658,0.20123291,3.6056519,17.93518,-53.89862,
4724052293396,-0.59480286,1.440567,8.252991,-0.053329468,-0.12713623,0.22424316,3.5568237,18.180847,-54.426575,
4724057328796,-0.3244171,1.4867554,8.188538,-0.045913696,-0.15216064,0.23937988,3.5568237,18.180847,-54.426575,
4724062364196,-0.020187378,1.6002655,8.08638,-0.045913696,-0.15216064,0.23937988,3.5568237,18.180847,-54.426575,
4724067399597,0.10568237,1.7236938,8.138794,-0.06173706,-0.20266724,0.24565125,3.5568237,18.180847,-54.426575,
4724072434997,0.17340088,1.6724548,8.258179,-0.085739136,-0.22892761,0.22593689,4.084778,18.180847,-53.393555,
4724077470397,0.25630188,1.5978394,8.570389,-0.11601257,-0.24401855,0.19514465,4.084778,18.180847,-53.393555,
4724082505798,0.28909302,1.5384369,9.013229,-0.15437317,-0.24731445,0.16099548,4.084778,18.180847,-53.393555,
4724087541198,0.18301392,1.5299683,9.389038,-0.19345093,-0.24133301,0.12313843,4.084778,18.180847,-53.393555,
4724092576599,-0.08128357,1.4178772,9.612808,-0.22129822,-0.22415161,0.08206177,4.777527,18.714905,-52.04315,
4724097611999,-0.4086914,1.1221771,9.826752,-0.2341156,-0.19691467,0.043823242,4.777527,18.714905,-52.04315,
4724102647399,-0.7119446,0.90896606,9.884079,-0.23373413,-0.16264343,0.01083374,4.777527,18.714905,-52.04315,
4724107682800,-1.0396118,0.7286682,9.800064,-0.21975708,-0.12786865,-0.005844116,4.777527,18.714905,-52.04315,
4724112718200,-1.3478851,0.5437012,9.749863,-0.19238281,-0.09565735,-0.007965088,4.9301147,18.867493,-51.745605,
4724117753601,-1.5420074,0.38424683,9.72821,-0.15324402,-0.07020569,0.00680542,4.9301147,18.867493,-51.745605,
4724122789001,-1.6521301,0.2757721,9.557632,-0.10696411,-0.051376343,0.035949707,4.9301147,18.867493,-51.745605,
4724127824401,-1.6057587,0.34100342,9.276672,-0.05227661,-0.039489746,0.078201294,4.9301147,18.867493,-51.745605,
4724132859802,-1.532135,0.44223022,8.848038,0.020263672,-0.039276123,0.13284302,4.067993,18.579102,-51.185608,
4724137895202,-1.4360199,0.54904175,8.256454,0.09750366,-0.051513672,0.18815613,4.067993,18.579102,-51.185608,
4724142930603,-1.201828,0.7066345,7.7646484,0.17437744,-0.07374573,0.24021912,4.067993,18.579102,-51.185608,
4724147966003,-0.9739075,0.83924866,7.41127,0.24180603,-0.10308838,0.2848816,4.067993,18.579102,-51.185608,
4724153001403,-0.76083374,0.9781494,7.1263123,0.28918457,-0.12846375,0.31874084,4.621887,18.09082,-52.06299,
4724158036804,-0.46409607,1.2035522,6.818619,0.31832886,-0.14346313,0.34277344,4.621887,18.09082,-52.06299,
4724163072204,-0.16441345,1.4855957,6.526291,0.33259583,-0.14952087,0.35806274,4.621887,18.09082,-52.06299,
4724168107605,-0.008407593,1.6743164,6.202118,0.33494568,-0.15011597,0.36047363,4.621887,18.09082,-52.06299,
4724173143005,0.058654785,1.7378082,5.94664,0.32615662,-0.14517212,0.34620667,4.7576904,18.009949,-52.249146,
4724178178405,0.11401367,1.7661438,5.8030243,0.3050995,-0.13586426,0.3181305,4.7576904,18.009949,-52.249146,
4724183213806,0.02067566,1.7588043,5.704605,0.2728424,-0.1253357,0.28616333,4.7576904,18.009949,-52.249146,
4724188249206,-0.22372437,1.7009583,5.7966156,0.22988892,-0.112701416,0.25160217,4.7576904,18.009949,-52.249146,
4724193284606,-0.42210388,1.560852,6.0180054,0.18432617,-0.099121094,0.2160492,3.8284302,17.700195,-51.64337,
4724198320007,-0.57069397,1.451477,6.2539673,0.14578247,-0.08804321,0.18823242,3.8284302,17.700195,-51.64337,
4724203355407,-0.6710968,1.3818665,6.491867,0.11457825,-0.08027649,0.17111206,3.8284302,17.700195,-51.64337,
4724208390808,-0.80358887,1.3497314,6.7200317,0.0954895,-0.073028564,0.16300964,3.8284302,17.700195,-51.64337,
4724213426208,-0.9372406,1.2907867,6.8028717,0.09017944,-0.06916809,0.16259766,4.814148,17.82074,-53.24402,
4724218461608,-1.0072174,1.2436066,6.752136,0.09928894,-0.06985474,0.16848755,4.814148,17.82074,-53.24402,
4724223497009,-0.96388245,1.2850647,6.6580963,0.11991882,-0.07594299,0.1793518,4.814148,17.82074,-53.24402,
4724228532409,-0.8487396,1.3386841,6.5795135,0.1437378,-0.08522034,0.1946106,4.814148,17.82074,-53.24402,
4724233567810,-0.739563,1.381546,6.6872864,0.16204834,-0.097579956,0.21105957,4.9301147,17.837524,-53.42102,
4724238603210,-0.7024536,1.4223022,6.698944,0.17327881,-0.11149597,0.22314453,4.9301147,17.837524,-53.42102,
4724243638610,-0.6933594,1.5289307,6.7928314,0.17524719,-0.11756897,0.23017883,4.9301147,17.837524,-53.42102,
4724248674011,-0.57406616,1.5676575,6.828308,0.17259216,-0.11595154,0.234375,4.9301147,17.837524,-53.42102,
4724253709411,-0.4138031,1.6147919,6.8831635,0.16470337,-0.1098938,0.23492432,4.9301147,16.842651,-54.067993,
4724258744812,-0.3690796,1.6725006,6.883713,0.15689087,-0.10050964,0.23304749,4.9301147,16.842651,-54.067993,
4724263780212,-0.36201477,1.7681885,7.0042725,0.14439392,-0.09550476,0.22601318,4.9301147,16.842651,-54.067993,
4724268815612,-0.49560547,1.7942505,7.3237457,0.12934875,-0.09509277,0.21246338,4.9301147,16.842651,-54.067993,
4724273851013,-0.6681366,1.6542053,7.7136383,0.113220215,-0.098861694,0.1945343,4.9301147,17.471313,-51.820374,
4724278886413,-0.7181549,1.6586609,8.078339,0.09979248,-0.103500366,0.1767273,4.9301147,17.471313,-51.820374,
4724283921813,-0.828537,1.6708527,8.327988,0.09729004,-0.10786438,0.16668701,4.9301147,17.471313,-51.820374,
4724288957214,-0.85661316,1.6864319,8.335358,0.10923767,-0.106781006,0.16339111,4.9301147,17.471313,-51.820374,
4724293992614,-0.9297638,1.7293549,8.420868,0.1277771,-0.10118103,0.16560364,4.9301147,17.471313,-51.820374,
4724299028015,-1.0023193,1.6704865,8.465729,0.14712524,-0.09037781,0.16903687,4.9301147,17.471313,-51.820374,
4724304063415,-1.0600281,1.6430664,8.434998,0.16030884,-0.0821991,0.17518616,4.9301147,17.471313,-51.820374,
4724309098815,-1.1067657,1.6613312,8.538666,0.16296387,-0.06755066,0.18739319,4.916382,17.480469,-51.75476,
4724314134216,-1.064209,1.7339325,8.69519,0.15682983,-0.047210693,0.20379639,4.916382,17.480469,-51.75476,
4724319169616,-0.98928833,1.7500305,8.911118,0.14549255,-0.022476196,0.22042847,4.916382,17.480469,-51.75476,
4724324205017,-0.8712158,1.7248535,9.114273,0.13287354,-7.4768066E-4,0.23866272,4.916382,17.480469,-51.75476,
4724329240417,-0.7769165,1.7697906,9.097076,0.12986755,0.01373291,0.2544098,3.2745361,15.829468,-53.115845,
4724334275817,-0.69732666,1.884201,8.943787,0.13371277,0.023910522,0.26741028,3.2745361,15.829468,-53.115845,
4724339311218,-0.43232727,2.0434875,8.839844,0.14251709,0.024230957,0.27804565,3.2745361,15.829468,-53.115845,
4724344346618,-0.1300354,2.2398224,8.748932,0.1477356,0.008285522,0.2827301,3.2745361,15.829468,-53.115845,
4724349382019,0.1547699,2.4033508,8.688202,0.14736938,-0.027175903,0.27815247,5.2734375,17.494202,-54.092407,
4724354417419,0.3159027,2.4853973,8.7933655,0.14085388,-0.07720947,0.25906372,5.2734375,17.494202,-54.092407,
4724359452819,0.31726074,2.4604797,9.082275,0.12571716,-0.13911438,0.22471619,5.2734375,17.494202,-54.092407,
4724364488220,0.18574524,2.3862305,9.515884,0.099990845,-0.20622253,0.18049622,5.2734375,17.494202,-54.092407,
4724369523620,0.12693787,2.2954254,10.071182,0.06550598,-0.27864075,0.12724304,5.0720215,17.393494,-53.945923,
4724374559021,0.11502075,2.224533,10.5824585,0.034072876,-0.3397827,0.07852173,5.0720215,17.393494,-53.945923,
4724379594421,0.08647156,2.1381073,11.033356,0.004623413,-0.38404846,0.03593445,5.0720215,17.393494,-53.945923,
4724384629821,0.07896423,2.046112,11.498566,-0.023513794,-0.40853882,-0.002029419,5.0720215,17.393494,-53.945923,
4724389665222,0.0115356445,1.9116058,12.007919,-0.04840088,-0.4157257,-0.035995483,2.6992798,16.200256,-52.127075,
4724394700622,-0.13661194,1.6952057,12.516983,-0.070510864,-0.41001892,-0.06892395,2.6992798,16.200256,-52.127075,
4724399736022,-0.2381134,1.5318756,12.907089,-0.08576965,-0.39033508,-0.09902954,2.6992798,16.200256,-52.127075,
4724404771423,-0.28456116,1.4354095,13.097488,-0.091796875,-0.35546875,-0.11871338,2.6992798,16.200256,-52.127075,
4724409806823,-0.33413696,1.337616,13.196808,-0.09060669,-0.30949402,-0.1300354,4.4143677,16.978455,-52.583313,
4724414842224,-0.35702515,1.2284241,13.282684,-0.08917236,-0.256958,-0.1347351,4.4143677,16.978455,-52.583313,
4724419877624,-0.37121582,1.177948,13.348465,-0.08908081,-0.20578003,-0.13456726,4.4143677,16.978455,-52.583313,
4724424913024,-0.37342834,1.1706696,13.40593,-0.08799744,-0.15484619,-0.13059998,4.4143677,16.978455,-52.583313,
4724429948425,-0.3552246,1.1464386,13.340088,-0.08229065,-0.106796265,-0.12365723,4.130554,16.789246,-52.674866,
4724434983825,-0.2705841,1.1256866,13.152283,-0.067474365,-0.06945801,-0.11534119,4.130554,16.789246,-52.674866,
4724440019226,-0.09173584,1.2404175,12.868195,-0.044647217,-0.043655396,-0.10517883,4.130554,16.789246,-52.674866,
4724445054626,0.13475037,1.3263245,12.55864,-0.018112183,-0.032730103,-0.09500122,4.130554,16.789246,-52.674866,
4724450090026,0.32453918,1.4917145,12.195099,0.0064086914,-0.03517151,-0.08843994,2.4871826,15.684509,-53.330994,
4724455125427,0.62831116,1.6727905,11.866135,0.025466919,-0.048599243,-0.08805847,2.4871826,15.684509,-53.330994,
4724460160827,0.9190674,1.751709,11.716248,0.034729004,-0.07084656,-0.095825195,2.4871826,15.684509,-53.330994,
4724465196228,1.1021729,1.8362885,11.762817,0.02659607,-0.097335815,-0.11463928,2.4871826,15.684509,-53.330994,
4724470231628,1.3816223,1.8601837,11.71843,0.0043029785,-0.12207031,-0.14564514,3.213501,16.12091,-53.756714,
4724475267028,1.1158142,2.1232452,11.721634,-0.029464722,-0.13404846,-0.18643188,3.213501,16.12091,-53.756714,
4724480302429,1.1487579,2.103653,11.779022,-0.06750488,-0.13980103,-0.2339325,3.213501,16.12091,-53.756714,
4724485337829,1.16539,1.9978485,11.977524,-0.116256714,-0.1365509,-0.28245544,3.213501,16.12091,-53.756714,
4724490373230,1.0193939,1.8422394,12.161026,-0.161026,-0.12638855,-0.32855225,3.1082153,16.15448,-53.520203,
4724495408630,0.8718109,1.7362366,12.155457,-0.2028656,-0.110672,-0.37449646,3.1082153,16.15448,-53.520203,
4724500444030,0.8483124,1.7300415,12.086212,-0.24130249,-0.08557129,-0.41046143,3.1082153,16.15448,-53.520203,
4724505479431,0.75639343,1.6623383,12.081772,-0.2745819,-0.05630493,-0.43945313,3.1082153,16.15448,-53.520203,
4724510514831,0.6687622,1.5404816,12.262497,-0.3032074,-0.038330078,-0.46401978,2.5848389,16.479492,-52.83966,
4724515550231,0.62620544,1.4255066,12.481674,-0.33143616,-0.029083252,-0.48760986,2.5848389,16.479492,-52.83966,
4724520585632,0.49743652,1.3226471,12.586929,-0.34706116,-0.027801514,-0.5031433,2.5848389,16.479492,-52.83966,
4724525621032,0.46369934,1.2422333,12.667969,-0.34487915,-0.03213501,-0.5149231,2.1820068,17.150879,-53.756714,
4724530656433,0.5031128,1.1848907,12.685623,-0.33680725,-0.040115356,-0.5214844,2.1820068,17.150879,-53.756714,
4724535691833,0.515625,1.10466,12.751175,-0.32121277,-0.05293274,-0.5256958,2.1820068,17.150879,-53.756714,
4724540727233,0.60765076,1.1354523,12.781708,-0.2997284,-0.062026978,-0.5276947,2.1820068,17.150879,-53.756714,
4724545762634,0.5717621,1.0705566,12.722092,-0.2720642,-0.06451416,-0.52674866,2.0446777,17.01355,-53.979492,
4724550798034,0.57489014,1.013031,12.714294,-0.2499237,-0.05656433,-0.52770996,2.0446777,17.01355,-53.979492,
4724555833435,0.57974243,0.97875977,12.656158,-0.23344421,-0.037078857,-0.5275421,2.0446777,17.01355,-53.979492,
4724560868835,0.5729828,1.033493,12.55513,-0.21612549,-0.0035247803,-0.52664185,2.0446777,17.01355,-53.979492,
4724565904235,0.5560608,1.0469666,12.373032,-0.20059204,0.039123535,-0.526062,1.6677856,17.216492,-54.310608,
4724570939636,0.47480774,0.962265,12.216003,-0.18815613,0.08459473,-0.5229492,1.6677856,17.216492,-54.310608,
4724575975036,0.44740295,0.9230652,11.972366,-0.174469,0.14356995,-0.5187073,1.6677856,17.216492,-54.310608,
4724581010437,0.4036255,0.9585571,11.793732,-0.16133118,0.20532227,-0.511322,1.6677856,17.216492,-54.310608,
4724586045837,0.36834717,0.9932251,11.425125,-0.14199829,0.26286316,-0.5006256,1.6677856,18.696594,-53.588867,
4724591081237,0.41081238,1.0470734,10.943665,-0.111450195,0.31195068,-0.48718262,1.6677856,18.696594,-53.588867,
4724596116638,0.36586,1.0150757,10.423477,-0.07293701,0.3503723,-0.47303772,1.6677856,18.696594,-53.588867,
4724601152038,0.27774048,1.0115204,9.97731,-0.032318115,0.37522888,-0.45854187,1.6677856,18.696594,-53.588867,
4724606187438,0.18855286,0.9838257,9.521347,0.008239746,0.38816833,-0.44322205,1.7242432,18.411255,-53.86505,
4724611222839,0.1539154,0.9870758,8.99321,0.040252686,0.3912964,-0.42630005,1.7242432,18.411255,-53.86505,
4724616258239,0.17596436,1.0646973,8.573456,0.063201904,0.39108276,-0.40403748,1.7242432,18.411255,-53.86505,
4724621293640,0.23721313,1.1256561,8.311462,0.07635498,0.38754272,-0.37786865,1.7242432,18.411255,-53.86505,
4724626329040,0.26638794,1.1606445,8.055939,0.082595825,0.37954712,-0.35424805,2.0751953,17.837524,-53.964233,
4724631364440,0.20895386,1.1286621,7.738159,0.085372925,0.36538696,-0.3340454,2.0751953,17.837524,-53.964233,
4724636399841,0.190094,1.144455,7.4463043,0.08605957,0.3471985,-0.31367493,2.0751953,17.837524,-53.964233,
4724641435241,0.2094574,1.2507172,7.1584625,0.08111572,0.32754517,-0.2918396,2.0751953,17.837524,-53.964233,
4724646470642,0.21789551,1.2826843,6.9534607,0.06951904,0.3057251,-0.2700653,2.5253296,17.837524,-53.086853,
4724651506042,0.2584381,1.2788239,6.8539886,0.054733276,0.27911377,-0.2499237,2.5253296,17.837524,-53.086853,
4724656541442,0.37271118,1.320343,6.8211517,0.039474487,0.2451477,-0.23220825,2.5253296,17.837524,-53.086853,
4724661576843,0.4797058,1.3748627,6.7009583,0.022369385,0.20370483,-0.21582031,2.5253296,17.837524,-53.086853,
4724666612243,0.518631,1.3827972,6.672943,0.006362915,0.15718079,-0.20274353,2.796936,17.701721,-52.42462,
4724671647644,0.56773376,1.3179932,6.746887,-0.0071411133,0.10884094,-0.19389343,2.796936,17.701721,-52.42462,
4724676683044,0.53874207,1.2742767,6.9110565,-0.019561768,0.05671692,-0.18838501,2.796936,17.701721,-52.42462,
4724681718444,0.522995,1.2227783,7.0867767,-0.035247803,0.0069885254,-0.18475342,2.796936,17.701721,-52.42462,
4724686753845,0.4754181,1.1671906,7.3988953,-0.051818848,-0.032226563,-0.17953491,3.0014038,17.704773,-52.575684,
4724691789245,0.4046173,1.1415863,7.66687,-0.065200806,-0.06845093,-0.17356873,3.0014038,17.704773,-52.575684,
4724696824646,0.44914246,1.074646,7.8318176,-0.0723114,-0.095703125,-0.16558838,3.0014038,17.704773,-52.575684,
4724701860046,0.4288025,1.071701,7.9680176,-0.071136475,-0.10813904,-0.15518188,3.0014038,17.704773,-52.575684,
4724706895446,0.38201904,1.020935,7.981018,-0.065322876,-0.11090088,-0.14259338,2.697754,18.009949,-54.260254,
4724711930847,0.36457825,1.0386963,8.071045,-0.059646606,-0.10499573,-0.13122559,2.697754,18.009949,-54.260254,
4724716966247,0.38023376,1.0612183,8.019943,-0.050323486,-0.09780884,-0.11843872,2.697754,18.009949,-54.260254,
4724722001647,0.29515076,1.0048523,7.8174744,-0.037078857,-0.08615112,-0.10357666,2.697754,18.009949,-54.260254,
4724727037048,0.2383728,1.0206299,7.7494507,-0.027633667,-0.06651306,-0.09020996,1.9866943,18.087769,-53.411865,
4724732072448,0.18937683,0.99897766,7.7623596,-0.019897461,-0.046798706,-0.07426453,1.9866943,18.087769,-53.411865,
4724737107849,0.15211487,1.0487366,7.613159,-0.015197754,-0.030075073,-0.05885315,1.9866943,18.087769,-53.411865,
4724742143249,0.13305664,1.1136627,7.506134,-0.0027770996,-0.020812988,-0.0395813,1.9866943,18.087769,-53.411865,
4724747178649,0.06062317,1.1536865,7.166031,0.017089844,-0.02128601,-0.020309448,1.3946533,17.774963,-53.6026,
4724752214050,0.17892456,1.2701569,6.9561005,0.04458618,-0.023513794,0.003921509,1.3946533,17.774963,-53.6026,
4724757249450,0.3902893,1.4157715,6.698303,0.06541443,-0.03111267,0.022567749,1.3946533,17.774963,-53.6026,
4724762284851,0.4664154,1.5693207,6.4243774,0.08036804,-0.038726807,0.038757324,1.6677856,17.321777,-54.930115,
4724767320251,0.64894104,1.7816467,6.336136,0.086380005,-0.046173096,0.050247192,1.6677856,17.321777,-54.930115,
4724772355651,0.7327118,1.9318085,6.1824036,0.08149719,-0.050094604,0.051696777,1.6677856,17.321777,-54.930115,
4724777391052,0.81733704,2.0173645,6.138565,0.07015991,-0.04801941,0.043395996,1.6677856,17.321777,-54.930115,
4724782426452,0.78878784,2.0461273,6.121353,0.04763794,-0.04232788,0.023895264,2.4765015,18.130493,-54.315186,
4724787461853,0.6796875,2.0355225,6.256485,0.023757935,-0.028671265,-6.1035156E-5,2.4765015,18.130493,-54.315186,
4724792497253,0.6074219,2.002411,6.538742,-0.007385254,-0.009979248,-0.02394104,2.4765015,18.130493,-54.315186,
4724797532653,0.46733093,1.9972839,6.8193054,-0.039794922,0.015258789,-0.046813965,2.4765015,18.130493,-54.315186,
4724802568054,0.37606812,1.9522247,7.105179,-0.06222534,0.040527344,-0.06825256,3.3966064,19.418335,-53.03955,
4724807603454,0.090164185,1.892868,7.251068,-0.066589355,0.061447144,-0.08293152,3.3966064,19.418335,-53.03955,
4724812638855,-0.13723755,1.7926483,7.23909,-0.0524292,0.078125,-0.09320068,3.3966064,19.418335,-53.03955,
4724817674255,-0.2809906,1.7194977,7.2220764,-0.02746582,0.08427429,-0.09526062,3.3966064,19.418335,-53.03955,
4724822709655,-0.38998413,1.7023315,7.0675354,0.0074157715,0.07872009,-0.08465576,3.5568237,19.89746,-52.416992,
4724827745056,-0.43554688,1.7735596,6.9794617,0.046417236,0.066833496,-0.063934326,3.5568237,19.89746,-52.416992,
4724832780456,-0.36201477,1.8702698,6.838379,0.086868286,0.044906616,-0.03817749,3.5568237,19.89746,-52.416992,
4724837815856,-0.1285553,2.0437775,6.6972046,0.12413025,0.01550293,-0.012771606,3.5568237,19.89746,-52.416992,
4724842851257,0.13366699,2.19664,6.6323853,0.15498352,-0.020446777,0.013595581,3.1524658,19.494629,-53.593445,
4724847886657,0.2889099,2.3560333,6.6565247,0.17152405,-0.0519104,0.032318115,3.1524658,19.494629,-53.593445,
4724852922058,0.4202423,2.4931488,6.679886,0.1756134,-0.07698059,0.03945923,3.1524658,19.494629,-53.593445,
4724857957458,0.57014465,2.5903168,6.826706,0.16799927,-0.09088135,0.036209106,3.1524658,19.494629,-53.593445,
4724862992858,0.65393066,2.6212158,7.0000763,0.15097046,-0.09375,0.026123047,3.175354,17.674255,-52.926636,
4724868028259,0.71784973,2.66687,7.188919,0.124313354,-0.08404541,0.00932312,3.175354,17.674255,-52.926636,
4724873063659,0.73005676,2.7261505,7.366089,0.08979797,-0.05984497,-0.012878418,3.175354,17.674255,-52.926636,
4724878099060,0.6904144,2.7629395,7.5881042,0.05003357,-0.028244019,-0.036849976,3.175354,17.674255,-52.926636,
4724883134460,0.5906067,2.712616,7.8369446,0.010925293,0.0037994385,-0.06303406,3.3843994,16.635132,-51.913452,
4724888169860,0.40097046,2.602295,8.036728,-0.01727295,0.027252197,-0.090423584,3.3843994,16.635132,-51.913452,
4724893205261,0.17214966,2.4766998,8.327606,-0.031280518,0.041015625,-0.11361694,3.3843994,16.635132,-51.913452,
4724898240661,-0.07359314,2.3930054,8.723953,-0.03640747,0.04711914,-0.12901306,3.3843994,16.635132,-51.913452,
4724903276062,-0.25357056,2.2904053,8.97081,-0.03060913,0.042663574,-0.13357544,2.2644043,16.410828,-52.568054,
4724908311462,-0.34207153,2.1788788,9.050125,-0.01210022,0.03186035,-0.1280365,2.2644043,16.410828,-52.568054,
4724913346862,-0.32051086,2.126999,9.039688,0.015853882,0.024154663,-0.112838745,2.2644043,16.410828,-52.568054,
4724918382263,-0.23764038,2.2110138,9.001831,0.04269409,0.022399902,-0.09062195,2.2644043,16.410828,-52.568054,
4724923417663,-0.16899109,2.3619232,8.988983,0.058746338,0.018859863,-0.06712341,3.0273438,16.970825,-53.581238,
4724928453063,-0.07209778,2.4199677,8.937698,0.06384277,0.01020813,-0.0443573,3.0273438,16.970825,-53.581238,
4724933488464,0.032546997,2.4474335,8.957611,0.057724,0.002609253,-0.027236938,3.0273438,16.970825,-53.581238,
4724938523864,0.15158081,2.4974213,8.981522,0.035705566,-0.0022888184,-0.018569946,3.0273438,16.970825,-53.581238,
4724943559265,0.22509766,2.5300293,9.088348,0.0019073486,-0.0066375732,-0.012893677,3.7277222,17.321777,-53.92456,
4724948594665,0.36605835,2.5012665,9.336197,-0.043807983,-0.011016846,-0.013549805,3.7277222,17.321777,-53.92456,
4724953630065,0.5302582,2.5608826,9.823135,-0.095687866,-0.020141602,-0.018951416,3.7277222,17.321777,-53.92456,
4724958665466,0.5545044,2.5161133,10.526947,-0.15423584,-0.04522705,-0.03126526,3.7277222,17.321777,-53.92456,
4724963700866,0.572052,2.4891357,11.133087,-0.20376587,-0.07839966,-0.052963257,3.9718628,16.830444,-54.164124,
4724968736267,0.4988861,2.4210205,11.766418,-0.24317932,-0.11230469,-0.0778656,3.9718628,16.830444,-54.164124,
4724973771667,0.54945374,2.3410797,12.314972,-0.27238464,-0.14407349,-0.10588074,3.9718628,16.830444,-54.164124,
4724978807067,0.38058472,2.2254944,12.996323,-0.29270935,-0.17073059,-0.13127136,3.9718628,16.830444,-54.164124,
4724983842468,0.1529541,2.0889282,13.727219,-0.30812073,-0.19128418,-0.15660095,2.9525757,18.000793,-53.41034,
4724988877868,-0.101242065,1.8496246,14.328857,-0.3212738,-0.19758606,-0.18133545,2.9525757,18.000793,-53.41034,
4724993913269,-0.4147339,1.4931183,14.919449,-0.32460022,-0.17901611,-0.1955719,2.9525757,18.000793,-53.41034,
4724998948669,-0.69073486,1.2026367,15.50502,-0.32087708,-0.13987732,-0.19927979,2.5253296,18.52417,-53.086853,
4725003984069,-0.8709564,1.0920258,15.869019,-0.30444336,-0.07774353,-0.18405151,2.5253296,18.52417,-53.086853,
4725009019470,-0.9915924,1.0302277,15.830734,-0.2657776,0.00592041,-0.14920044,2.5253296,18.52417,-53.086853,
4725014054870,-1.1179047,1.0256042,15.394852,-0.20947266,0.09541321,-0.10324097,2.5253296,18.52417,-53.086853,
4725019090271,-0.9846344,1.046341,14.660065,-0.12968445,0.19755554,-0.041534424,2.256775,17.98706,-53.346252,
4725024125671,-0.7774353,1.2191925,13.753601,-0.05609131,0.28330994,0.022369385,2.256775,17.98706,-53.346252,
4725029161071,-0.49179077,1.5163116,12.759125,0.0064697266,0.35066223,0.089660645,2.256775,17.98706,-53.346252,
4725034196472,-0.19367981,1.812027,11.875595,0.055923462,0.3935852,0.14604187,2.256775,17.98706,-53.346252,
4725039231872,0.09146118,2.066864,11.104279,0.08795166,0.40870667,0.18786621,2.3162842,19.322205,-53.289795,
4725044267272,0.45967102,2.2630463,10.473801,0.095581055,0.39920044,0.21156311,2.3162842,19.322205,-53.289795,
4725049302673,0.7499695,2.4909973,10.156479,0.07142639,0.3738556,0.21598816,2.3162842,19.322205,-53.289795,
4725054338073,0.856369,2.6581268,10.011826,0.02519226,0.34121704,0.2025299,2.3162842,19.322205,-53.289795,
4725059373474,0.67936707,2.5974426,9.981491,-0.04005432,0.3027649,0.16749573,2.3544312,19.726563,-53.2547,
4725064408874,0.3829956,2.3920898,10.140869,-0.11627197,0.2647705,0.11564636,2.3544312,19.726563,-53.2547,
4725069444274,0.067489624,2.0809937,10.520386,-0.1960907,0.23042297,0.059951782,2.3544312,19.726563,-53.2547,
4725074479675,-0.3061676,1.7283478,10.933197,-0.2727661,0.19578552,0.009475708,2.3544312,19.726563,-53.2547,
4725079515075,-0.58766174,1.4473267,11.492432,-0.3510437,0.1614685,-0.031204224,3.9474487,17.842102,-52.82898,
4725084550476,-0.82484436,1.1114044,12.103912,-0.41592407,0.13523865,-0.055130005,3.9474487,17.842102,-52.82898,
4725089585876,-1.0043488,0.80581665,12.721573,-0.46871948,0.11315918,-0.06639099,3.9474487,17.842102,-52.82898,
4725094621276,-1.1598969,0.5274811,13.27475,-0.5005188,0.09289551,-0.06663513,3.9474487,17.842102,-52.82898,
4725099656677,-1.3595276,0.24609375,13.831909,-0.50665283,0.07254028,-0.054779053,3.6590576,18.951416,-54.17328,
4725104692077,-1.5624847,-0.075927734,14.448334,-0.49165344,0.050308228,-0.032485962,3.6590576,18.951416,-54.17328,
4725109727478,-1.7335052,-0.33494568,14.919891,-0.45088196,0.030303955,-0.001449585,3.6590576,18.951416,-54.17328,
4725114762878,-1.8366241,-0.47756958,15.04071,-0.38388062,0.019012451,0.040283203,3.6590576,18.951416,-54.17328,
4725119798278,-1.9298096,-0.52586365,14.7690735,-0.29249573,0.018920898,0.095825195,3.5568237,19.210815,-54.426575,
4725124833679,-1.9215393,-0.52789307,14.20784,-0.18684387,0.031570435,0.16015625,3.5568237,19.210815,-54.426575,
4725129869079,-1.7276611,-0.45533752,13.511017,-0.0849762,0.05407715,0.22636414,3.5568237,19.210815,-54.426575,
4725134904480,-1.5000153,-0.27204895,12.690994,0.009811401,0.08552551,0.29914856,3.5568237,19.210815,-54.426575,
4725139939880,-1.2541046,-0.041137695,11.882599,0.0897522,0.12239075,0.36831665,3.7109375,19.055176,-52.44751,
